ID,Type,Variant,Physical price,Discount Physical Price,Ebook Price,Ebook Discount Price
946,book,,375,337.5,375,187.5
947,book,,385,346.5,385,192.5
948,book,,350,315,350,175
949,book,,380,342,380,190
950,book,,390,351,390,195
951,book,,390,351,390,195
952,book,,390,351,390,195
953,book,,395,355.5,395,197.5
954,book,,415,373.5,415,207.5
955,book,,425,382.5,425,212.5
956,book,,435,391.5,435,217.5
957,book,,230,207,230,115
958,book,,270,243,270,135
959,book,,310,279,310,155
960,book,,350,315,350,175
961,book,,390,351,390,195
962,book,,415,373.5,415,207.5
963,book,,425,382.5,425,212.5
964,book,,445,400.5,445,222.5
965,book,,175,157.5,175,87.5
966,book,,190,171,190,95
967,book,,270,243,270,135
968,book,,290,261,290,145
969,book,,305,274.5,305,152.5
970,book,,355,319.5,355,177.5
971,book,,325,292.5,325,162.5
972,book,,335,301.5,335,167.5
973,book,,245,220.5,245,122.5
974,book,,265,238.5,265,132.5
975,book,,655,589.5,655,327.5
976,book,,655,589.5,655,327.5
977,book,,495,445.5,495,247.5
978,book,,495,445.5,495,247.5
979,book,,390,351,390,195
980,book,,390,351,390,195
981,book,,415,373.5,415,207.5
982,book,,415,373.5,415,207.5
983,book,,595,535.5,595,297.5
984,book,,595,535.5,595,297.5
985,book,,695,625.5,695,347.5
986,book,,695,625.5,695,347.5
987,book,,695,625.5,695,347.5
988,book,,695,625.5,695,347.5
989,book,,540,486,540,270
990,book,,560,504,560,280
991,book,,575,517.5,575,287.5
993,book,,380,342,380,190
994,book,,390,351,390,195
995,book,,395,355.5,395,197.5
996,book,,145,130.5,145,72.5
997,book,,168,151.2,168,84
998,book,,240,216,240,120
999,book,,250,225,250,125
1000,book,,165,148.5,165,82.5
1001,book,,185,166.5,185,92.5
1002,book,,535,481.5,535,267.5
1003,book,,535,481.5,535,267.5
1004,book,,555,499.5,555,277.5
1005,book,,560,504,560,280
1006,book,,510,459,510,255
1007,book,,280,252,280,140
1008,book,,270,243,270,135
1009,book,,590,531,590,295
1010,book,,590,531,590,295
1011,book,,470,423,470,235
1012,book,,265,238.5,265,132.5
1013,book,,285,256.5,285,142.5
1014,book,,345,310.5,345,172.5
1015,book,,365,328.5,365,182.5
1016,book,,385,346.5,385,192.5
1017,book,,405,364.5,405,202.5
1018,book,,415,373.5,415,207.5
1019,book,,520,468,520,260
1020,book,,535,481.5,535,267.5
1021,book,,555,499.5,555,277.5
