ID,Type,Variant,Physical price,Discount Physical Price,Ebook Price,Ebook Discount Price
895,book,1,395,356,395,197.5
896,book,1,410,369,410,205
897,book,1,425,383,425,212.5
898,book,1,445,401,445,222.5
931,book,1,515,464,515,257.5
932,book,1,535,482,535,267.5
933,book,1,545,491,545,272.5
6,book,1,345,311,345,172.5
7,book,1,375,338,375,187.5
8,book,1,395,356,395,197.5
9,book,1,400,360,400,200
10,book,1,420,378,420,210
3,book,1,325,293,325,162.5
11,book,1,485,437,485,242.5
12,book,1,500,450,500,250
94,book,1,460,414,460,230
989,book,1,540,486,540,270
95,book,1,470,423,470,235
990,book,1,560,504,560,280
96,book,1,479,431,479,239.5
991,book,1,575,518,575,287.5
1040,book,1,290,261,290,145
1041,book,1,330,297,330,165
1042,book,1,390,351,390,195
1043,book,1,410,369,410,205
1044,book,1,430,387,430,215
97,book,1,290,261,290,145
98,book,1,330,297,330,165
99,book,1,390,351,390,195
100,book,1,410,369,410,205
101,book,1,430,387,430,215
934,book,1,385,347,385,192.5
935,book,1,395,356,395,197.5
899,book,1,440,396,440,220
900,book,1,440,396,440,220
936,book,1,460,414,460,230
81,book,1,310,279,310,155
82,book,1,320,288,320,160
83,book,1,355,320,355,177.5
84,book,1,380,342,380,190
85,book,1,395,356,395,197.5
473,book,1,375,338,375,187.5
474,book,1,400,360,400,200
342,book,1,445,401,445,222.5
343,book,1,475,428,475,237.5
344,book,1,500,450,500,250
957,book,1,230,207,230,115
958,book,1,270,243,270,135
959,book,1,310,279,310,155
960,book,1,350,315,350,175
961,book,1,390,351,390,195
962,book,1,415,374,415,207.5
963,book,1,445,401,445,222.5
964,book,1,445,401,445,222.5
326,book,1,330,297,330,165
327,book,1,340,306,340,170
328,book,1,350,315,350,175
329,book,1,360,324,360,180
330,book,1,360,324,360,180
331,book,1,385,347,385,192.5
332,book,1,390,351,390,195
333,book,1,395,356,395,197.5
1034,book,1,99,89,99,49.5
5,book,1,100,90,100,50
860,book,1,750,675,750,375
839,book,1,155,140,155,77.5
840,book,1,155,140,155,77.5
841,book,1,155,140,155,77.5
842,book,1,155,140,155,77.5
843,book,1,155,140,155,77.5
701,book,1,195,176,195,97.5
901,book,1,340,306,340,170
902,book,1,375,338,375,187.5
907,book,1,425,383,425,212.5
908,book,1,445,401,445,222.5
903,book,1,455,410,455,227.5
36,book,1,310,279,310,155
37,book,1,325,293,325,162.5
38,book,1,375,338,375,187.5
39,book,1,380,342,380,190
40,book,1,385,347,385,192.5
1049,book,1,11,1,11,5.5
866,book,1,180,162,180,90
867,book,1,200,180,200,100
868,book,1,200,180,200,100
869,book,1,220,198,220,110
870,book,1,220,198,220,110
871,book,1,230,207,230,115
872,book,1,230,207,230,115
873,book,1,240,216,240,120
57,book,1,195,176,195,97.5
382,book,1,235,212,235,117.5
58,book,1,220,198,220,110
59,book,1,235,212,235,117.5
60,book,1,240,216,240,120
61,book,1,250,225,250,125
62,book,1,250,225,250,125
63,book,1,250,225,250,125
64,book,1,260,234,260,130
380,book,1,235,212,235,117.5
1007,book,1,280,252,280,140
1008,book,1,270,243,270,135
527,book,1,1995,1796,1995,997.5
528,book,1,2095,1886,2095,1047.5
529,book,1,2145,1931,2145,1072.5
